pointType,pointDescription,pointAddress1,pointCity,pointProvince,pointZip,pointWelcome,pointPhone,pointRefererPhone,pointEmail,pointWelcomeDate,pointHolderPhone
"CRISTALLO","TORINO MADONNA DI CAMPAGNA_08_AUTORIPARAZIONI IERARDO		","VIA BORGARO 62","TORINO MADONNA DI CAMPAGNA","TO","10149","","011210577","3939991588","","",""
"CRISTALLO","TORINO MADONNA DI CAMPAGNA_09_AUTOCARROZZERIA ERREGI","VIA ENRICO FERMI 14 ","TORINO","TO","10148","","","3396569161","CAR.ERREGI@LIBERO.IT","",""
"CRISTALLO","TORINO MADONNA DI CAMPAGNA_09_CARROZZERIA NUOVA SILVESTRO ","VIA ORIANI, 19","TORINO","TO","10149","true","","3486043237","NUOVASILVESTRO@GMAIL.COM","19/04/2021 11:12",""
"CRISTALLO","TORINO MADONNA DI CAMPAGNA_10_SERVICE FREN","VIA VEROLENGO 90","TORINO","TO","10149","true","","348 706 2808","SERVICEFREN1@GMAIL.COM","25/03/2022 16:34",""
"CRISTALLO","TORINO MADONNA DI CAMPAGNA_11_D'AGOSTINO ANGELO ELETTRAUTO","LARGO BORGARO, 44/E","TORINO","TO","10149","","011259223","3462177882","INFO@ANGELOELETTRAUTO.IT","","338 972 5129"
"CRISTALLO","TORINO MIRAFIORI NORD_01_AUTORIPARAZIONI DOMENICO SUMA","CORSO ORBASSANO 224/5","TORINO MIRAFIORI NORD","TO","10137","","0113601092","","MIMMO.FORD1963@GMAIL.COM","",""
"CRISTALLO","TORINO MIRAFIORI NORD_02_IEMMECAR","VIA GORIZIA 110/F","TORINO MIRAFIORI NORD","TO","10137","","","3288775724","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_03_AUTO JOLLY","VIA BOSTON 73A","TORINO MIRAFIORI NORD","TO","10137","","011322555","","AUTO-JOLLY@ALICE.IT","",""
"CRISTALLO","TORINO MIRAFIORI NORD_04_AUTODUEAEMME","CORSO ORBASSANO 295","TORINO MIRAFIORI NORD","TO","10137","","011368404",""," CRICELLI.MASSIMO@LIBERO.IT","",""
"CRISTALLO","TORINO MIRAFIORI NORD_05_AUTORIP.DON GRAZIOLI","VIA DON GRAZIONI 42","TORINO MIRAFIORI NORD","TO","10137","","0113095995","","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_06_AUTORIPARAZIONI 3D","VIA GONIN 5 C","TORINO MIRAFIORI NORD","TO","10137","","3355880138","","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_07_AUTORIPARAZIONI FRANCESCO RICCO","CORSO ORBASSANO 464/A","TORINO MIRAFIORI NORD","TO","10137","","0113111718","","RICCOCITROEN@TISCALI.IT","",""
"CRISTALLO","TORINO MIRAFIORI NORD_08_AUTORUP.ELETTR. RIZZOLO DAVIDE","VIA PERTINACE 47","TORINO MORAFIORI NORD","TO","10137","","0113114893","","DR.AUTO@VIRGILIO.IT","",""
"CRISTALLO","TORINO MIRAFIORI NORD_09_CENTRO MIDAS TORINO 7109","VIA GORIZIA 196","TORINO MIRAFIORI NORD","TO","10137","","01119116052","","TORINO7109@MIDAS.IT","",""
"CRISTALLO","TORINO MIRAFIORI NORD_10_FRANCESCO DI PAOLA PNEUMATICI","CORSO ORBASSANO 207/A","TORINO MIRAFIORI NORD","TO","10137","","011325756","","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_11_GOMMAUTO DI BROLATTI CRISTIAN","VIA BUENOS AIRES 112/C","TORINO MIRAFIORI NORD","TO","10137","","011361992","","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_12_M.G. SNC","CORSO ORBASSANO 396","TORINO MIRAFIORI NORD","TO","10137","","0113098426","","","",""
"BCS","TORINO MIRAFIORI NORD_13_TECNICA DELL'AUTO DUE","VIA FILADELFIA 232/4","TORINO MIRAFIORI NORD","TO","10137","","","","","",""
"BCS","TORINO MIRAFIORI NORD_14_TECNICA DELL'AUTO SNC DI BARUCCA MASSIMO &amp; C.","VIA FILADELFIA 232/4","TORINO MIRAFIORI NORD","TO","10137","","0113111689","","TECNICADELLAUTO@GMAIL.COM","",""
"CRISTALLO","TORINO MIRAFIORI NORD_15_A TEAM PEDON ","VIA FILADELFIA 160","TORINO MIRAFIORI NORD","TO","10137","","","3297465235","OPEL.ATEAMPEDON@GMAIL.COM","",""
"CRISTALLO","TORINO MIRAFIORI NORD_16_RP CORSE","VIA MONTENOVEGNO 13","TORINO MIRAFIORI NORD","TO","10137","","0112766021","3484534700","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_17_BRUNO RIPARAZIONI AUTOVEICOLI ","VIA RAGUSA 7D","TORINO MIRAFIORI NORD","TO","10137","","0113139698","3491671467","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_18_AUTO BOSTON","VIA BOSTON 127A","TORINO MIRAFIORI NORD","TO","10137","","0113114000","3405636028","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_19_OFFICINA MECCANICA TERNULLO SERGIO","VIA RAGUSA 10","TORINO MIRAFIORI NORD","TO","10137","","0113097155","3388792343","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_20_A.LISI","VIA TEMPIO PAUSANIA 1F","TORINO MIRAFIORI NORD","TO","10137","","0113114855","3394861729","","",""
"CRISTALLO","TORINO MIRAFIORI NORD_21_SIMPLEX TORINO SRL	","VIA TRIPOLI 128","TORINO MIRAFIORI NORD","TO","10137","true","0113247756","","SIMPLEXFIAT@TIN.IT","07/10/2021 15:51",""
"CRISTALLO","TORINO MIRAFIORI NORD_22_AUTODAMA TORINO","VIA GUIDO RENI 155E","TORINO","TO","10137","true","0113111689","380 770 9839","OFFICINA@AUTODAMATORINO.IT","24/04/2021 11:01","340 482 6023"
"CRISTALLO","TORINO MIRAFIORI NORD_23_CARROZZERIA NEW CAR SRL","STRADA DEL ABAROCCHIO 63/18","TORINO","TO","10137","","0113110047","333 109 2594","INFO@CARROZZERIANEWCAR.COM","",""
"CRISTALLO","TORINO MIRAFIORI SUD_01_CARROZZERIA VOLI","VIA VOLI, 11","TORINO MIRAFIORI SUD","TO","10135","","0116193661","3492972893","CARROZZERIAVOLI@GMAIL.COM","",""
"CRISTALLO","TORINO MIRAFIORI SUD_02_A.C. MOTORSERVICE","VIA BARBERA 59/A","TORINO MIRAFIORI SUD","TO","10135","","","3939491776","MOTORSERVICEAC@GMAIL.COM","",""
"BCS","TORINO MIRAFIORI SUD_03_AUTO IMPERO SRL CENTRO REVISIONI","VIA IMPERIA, 4/A","TORINO MIRAFIORI SUD","TO","10135","","011345980","","AUTOIMPERO@LIBERO.IT","",""
"CRISTALLO","TORINO MIRAFIORI SUD_04_AUTO POLA","VIA POLA 1","TORINO MIRAFIORI SUD","TO","10135","true","0116993000","","AUTOPOLABIANCHI@GMAIL.COM","21/12/2021 11:33",""
"BCS","TORINO MIRAFIORI SUD_05_AUTO S.O.S. SRL","VIA MONTEPONI, 57/65","TORINO MIRAFIORI SUD","TO","10135","","0113473604","","INFO@AUTOSOS.IT","",""
"CRISTALLO","TORINO MIRAFIORI SUD_06_AUTO SERVICE 360 SRL","VIA G.G. PLANTERI 19","TORINO MIRAFIORI SUD","TO","10135","true","0113473438","","INFO.AUTOSERVICE360@GMAIL.COM","13/12/2021 12:46",""
"CRISTALLO","TORINO MIRAFIORI SUD_07_CAR WASH PALAVELA","STRADA CASTELLO DI MIRAFIORI 58","TORINO MIRAFIORI SUD","TO","10135","","0116633205","3334883735","SANCIO87@LIBERO.IT","","3475897803"
"CRISTALLO","TORINO MIRAFIORI SUD_08_SUZUKI MOTOR CARS","CORSO SEBASTOPOLI 45A","TORINO MIRAFIORI SUD","TO","10135","","0113192424","3471629561","FCAVEDO@YAHOO.IT","",""
"CRISTALLO","TORINO MIRAFIORI SUD_09_PRENCIPE SNC","CORSO ORBASSANO 306A","TORINO MIRAFIORI SUD","TO","10135","","0113149339","","","",""
"CRISTALLO","TORINO MIRAFIORI SUD_10_GELATI DIEGO","STRADA DEL DROSSO 205","TORINO MIRAFIORI SUD","TO","10135","","0113970202","","RIPARAZIONEAUTO@GT-TOGNON.COM","",""
"CRISTALLO","TORINO MIRAFIORI SUD_11_MICKY GOMME AUTORIPARAZIONI","VIA ONORATO VIGLIANI 72C","TORINO MIRAFIORI SUD","TO","10135","","0117600022","","","",""
"CRISTALLO","TORINO MIRAFIORI SUD_12_AUTORIPARAZIONI ERRELLE					","VIA G.BARBERA 18V","TORINO MIRAFIORI SUD","TO","10135","","","3402961235","","","3428848443"
"CRISTALLO","TORINO MIRAFIORI SUD_13_CENTRO REVISIONI SANTORO &amp; C.","VIA VALLARSA 38","TORINO MIRAFIORI SUD","TO","10135","true","0113979844","","EURO2001SAS@LIBERO.IT","07/02/2022 16:21",""
"CRISTALLO","TORINO MIRAFIORI SUD_14_FARINELLI AUTORIPARAZIONI","VIA FARINELLI 11/F","TORINO MIRAFIORI SUD","TO","10135","","0112631619","","","",""
"CRISTALLO","TORINO MIRAFIORI SUD_15_AUTO CARROZZERIA DOTO","VIA GASPERO BARBERA 12","TORINO","TO","10135","","011346610","339 236 1923","DOTOLEPROJET@GMAIL.COM","",""
"CRISTALLO","TORINO MIRAFIORI SUD_16_AUTORIPARAZIONI COLBY","STRADA CASTELLO DI MIRAFIORI, 101/5","TORINO","TO","10135","true","011342085","3773129890","PAOLOCOLBY@YAHOO.IT","13/06/2022 10:34",""
"CRISTALLO","TORINO MIRAFIORI SUD_17_CARROZZERIA FARINA","VIA LEVONE, 6","TORINO","TO","10135","true","01119584325","334 882 5323","CARFARINASERVIZI@GMAIL.COM","19/05/2023 08:39",""
"CRISTALLO","TORINO PARELLA 12_CARROZZERIA NUOVA JULCAR SRL","VIA CARRERA, 63","TORINO","TO","10146","true","","3336278868","NUOVAJULCAR@LIBERO.IT","01/10/2022 09:07","3332405334"
"CRISTALLO","TORINO PARELLA 13_PG AUTO SERVICE","VIA SOSTEGNO, 84","TORINO","TO","10146","","","3292761782","","",""
"BCS","TORINO PARELLA_01_AUTOFULL SERVICE SRL","VIA CAPELLI, 2","TORINO PARELLA","TO","10146","","0117743418","","ROTOLO.ENZO@GMAIL.COM","",""
"CRISTALLO","TORINO PARELLA_02_AUTORIPARAZIONI BELLARDI","VIA BELLARDI 5","TORINO PARELLA","TO","10146","","0117793936","","TEAM@AUTOBELLARDI.COM","",""
"ACREW","TORINO PARELLA_03_VOLPE S.N.C","VIA INVORIO 48/B","TORINO PARELLA","TO","10146","","011729572","","INFO@VOLPE-RAV.IT","",""
"CRISTALLO","TORINO PARELLA_04_AUTORIPARAZIONI PARIS  CLAUDIO","VIA EXILLES 64","TORINO PARELLA","TO","10146","","","3388151151","INFO@OFFICINAPARIS.IT","",""
"CRISTALLO","TORINO PARELLA_05_SG MOTORI","VIA GIACINTO PACCHIOTTI 122/C","TORINO PARELLA","TO","10146","","","3922565248","SGMOTORI@HOTMAIL.COM","",""
"CRISTALLO","TORINO PARELLA_06_FRENOTECNICA","VIA FRANZOJ, 23/A","TORINO PARELLA","TO","10146","","","3357220656","","",""
"CRISTALLO","TORINO PARELLA_07_AUTOFFICINA RANCAR","VIA EXILLES 28","TORINO","TO","10146","true","011726057","3349499600","RANCARAUTOSERVICE@VIRGILIO.IT","01/09/2020 12:43",""
"CRISTALLO","TORINO PARELLA_08_AUTORIPARAZIONI BERRUTI","VIA VALGIOIE 119","TORINO","TO","10146","true","011720440","","AUTOBERRUTI@LIBERO.IT","21/09/2020 14:53",""
"CRISTALLO","TORINO PARELLA_09_AUTORIPARAZIONI DI BERETTA GIULIANO","VIA G.SERVAIS 127","TORINO","TO","10146","","0119725942","331 340 8943","","",""
"CRISTALLO","TORINO PARELLA_11_OFFICINA MECCATRONICA ALESSANDRINI","VIA PACCHIOTTI, 138","TORINO","TO","10146","true","011712388","339 712 3114","ELETTRAUTOALESSANDRINIPAOLO@GMAIL.COM","12/01/2023 10:53",""
"CRISTALLO","TORINO PARELLA_12_CARROZZERIA LEOCATA","VIA CAPELLI, 21/A","TORINO","TO","10146","","011387826","338 7903844","","",""
"CRISTALLO","TORINO POZZO STRADA_01_AUTORIPARAZIONI DANIELLO SANDRO","VIA LA THULLE 66A","TORINO POZZO STRADA","TO","10142","","0117072144","","","",""
"BCS","TORINO POZZO STRADA_02_AUTOFFICINA GRILLI SNC","VIA MONGINEVRO 126","TORINO POZZO STRADA","TO","10142","","011337080","","OFFICINAGRILLI1@FIATSERVIZIO.191.IT","",""
"BCS","TORINO POZZO STRADA_03_CIVINO F.LLI A. &amp; C. SNC","VIA A. CHANOUX, 25","TORINO POZZO STRADA","TO","10142","","0114118994","","INFO@CIVINO.COM","",""
"BCS","TORINO POZZO STRADA_04_FARINASSO &amp; C. SNC","VIA MONGINEVRO 249 BIS","TORINO POZZO STRADA","TO","10142","","0113352418","","INFO@FARINASSOEC.IT","",""
"CRISTALLO","TORINO POZZO STRADA_05_MONCALVO AUTORIPARAZIONI","VIA BARD 36BIS/A","TORINO POZZO STRADA","TO","10142","","011700800","","OFFICINA.MONCALVO@GMAIL.COM","",""
"CRISTALLO","TORINO POZZO STRADA_06_STEAM SRLS","STRADA ANTICA DI GRUGLIASCO 306","TORINO POZZO STRADA","TO","10142","","","","","",""
"BCS","TORINO POZZO STRADA_07_TRAFICANTE UNO SNC","STRADA DELLA PRONDA, 133 A/B","TORINO POZZO STRADA","TO","10142","","011700338","","AMMINISTRAZIONEPRONDA@TRAFICANTESERVIZI.IT","",""
"CRISTALLO","TORINO POZZO STRADA_08_BLUE CAR","VIA BIONAZ 30","TORINO POZZO STRADA","TO","10142","","0117793340","","","",""
"CRISTALLO","TORINO POZZO STRADA_09_ENI - SERVICEPOINT DHL","CORSO FRANCIA, 401","TORINO","TO","10142","true","0114034074"," 339 404 484","MAURO.POMO@ICLOUD.COM","26/11/2022 10:57",""
"CRISTALLO","TORINO POZZO STRADA_10_ERRE ESSE  CENTRO PORSCHE TORINO","STRADA DELLA PRONDA, 52/88","TORINO","TO","10142","","0114144911","","","",""
"CRISTALLO","TORINO POZZO STRADA_11_CARROZZERIA ALBA NUOVA","VIA CASTI, 10","TORINO","TO","10142","","0115857340","3888799939","","",""
"CRISTALLO","TORINO POZZO STRADA_12_AUTOSERVICE TORINO SRLS","VIA CASATI, 10/A","TORINO","TO","10142","","0110462680","351601837","AUTOSERVICETORINOSRLS@GMAIL.COM","",""
"CRISTALLO","TORINO POZZO STRADA_13_CARROZZERIA ALBANUOVA ","VIA CASATI, 10","TORINO","TO","10100","","0115857340","3888799939","","",""
"CRISTALLO","TORINO POZZO STRADA_13_OMAR GOMME DI ATRASS OMAR ","STRADA DELLE PRONDE, 46","TORINO POZZO STRADA ","TO","10142","true","","39349337","OUNZOUMAR2011@GMAIL.COM","16/03/2023 09:45",""
"CRISTALLO","TORINO POZZO STRADA_14_ANDRIOLI SNC","VIA CHANOUX, 16/A","TORINO","TO","10142","","","3339230877","INFO@ANDRIOLI.IT","","3383167262"
"CRISTALLO","TORINO POZZO STRADA_14_KIA MOTORS EUROCAR SERVICE SRL","VIA LA THUILE, 37","TORINO","TO","10142","","","335 403 753","","",""
"BCS","TORINO REBAUDENGO_01_CDM MOTOR SPORT DI CILIBERTI DAVIDE","VIA S. BOTTICELLI, 151","TORINO REBAUDENGO","TO","10155","","01119714080","","CDMMOTORSPORT@HOTMAIL.IT","",""
"CRISTALLO","TORINO REBAUDENGO_02_PASCAR AUTORIPARAZIONI ","VIA GIOVANNI POGGIO 29D","TORINO REBAUDENGO","TO","10155","","","3333717948","","",""
"CRISTALLO","TORINO REBAUDENGO_03_PERTICARI GOMME","VIA POGGIO 4","TORINO REBAUDENGO","TO","10155","","","","PERTICARI.GOMME@ALICE.IT","","3355744913"
"CRISTALLO","TORINO REBAUDENGO_04_CARROZZERIA LENICAR SRL","VIA FOSSATA, 70/INTERNO 3","TORINO","TO","10155","","011214168","329732851","LENICAR.TO@GMAIL.COM","",""
"CRISTALLO","TORINO REBAUDENGO_04_PNEUS CENTER MASSERUT ","CORSO VENEZIA 30","TORINO","TO","10155","","","3335026792","","",""
"BCS","TORINO REBAUDENGO_05_COLOMBA AUTORIPARAZIONI				","VIA LAURO ROSSI, 79/A","TORINO REBAUDENGO","TO","10155","","011850169","","OFFICINACOLOMBA@LIBERO.IT","",""
"CRISTALLO","TORINO REBAUDENGO_05_R.C.H GARAGE SRL","VIA COGNE, 13","TORINO","TO","10155","true","","3394590672","RCHGARAGE@LIBERO.IT","19/01/2024 15:01",""
"BCS","TORINO SAN DONATO_01_K2 SAS OFF.MECC. DI MOLLO MICHELE","VIA LE CHIUSE, 71","TORINO SAN DONATO","TO","10144","","0114733047","","K2.MOLLO@BOSCHCARSERVICE.IT","",""
"DEROGHE","TORINO SAN DONATO_02_LINEA PNEUS F","VIA FAGNANO, 1","TORINO SAN DONATO","TO","10144","","01119580099","","","",""
"BCS","TORINO SAN DONATO_03_STAR SNC DI MINISCALCO V. &amp; C.","VIA ASCOLI, 39","TORINO SAN DONATO","TO","10144","","011485716","","OFFICINA.STAR@BOSCHCARSERVICE.IT","",""
"CRISTALLO","TORINO SAN DONATO_04_MOTOR CAR DI STEFANO BACCAGLINI				","VIA DON BOSCO 40A","TORINO SAN DONATO","TO","10144","","0110866007","3470580072","STEFANOBACCAGLINI@LIBERO.IT","",""
"CRISTALLO","TORINO SAN DONATO_05_AUTOFFICINA DI CHIARA GIACOMO","VIA BARI 13","TORINO","TO","10144","true","011487742","327 743 6303","OFFICINAGIACOMO@GMAIL.COM","20/07/2021 11:42",""
"CRISTALLO","TORINO SAN SALVARIO_02_AUTORIPARAZIONI MODERNA","VIA BIDONE 2","TORINO SAN SALVARIO","TO","10125","true","0116508771","","MODERNA.BRUNO@GMAIL.COM","22/03/2023 15:04",""
"DEROGHE","TORINO SAN SALVARIO_03_LINEA PNEUS N","VIA NIZZA,31","TORINO SAN SALVARIO","TO","10125","","0116507361","","","",""
"CRISTALLO","TORINO SAN SALVARIO_04_OFFICINA FANTINI","CORSO RAFFAELLO 24","TORINO SAN SALVARIO","TO","10125","","0116692520","3466095576","","","3920933647"
"CRISTALLO","TORINO SAN SALVARIO_05_RD CAR SAS","VIA MONTI 24","TORINO SAN SALVARIO","TO","10125","","0116688986","","RDCARSAS@LIBERO.IT","",""
"CRISTALLO","TORINO SAN SALVARIO_06_SILVER AUTOLAVAGGI","VIA TIZIANO VECELLIO 42","TORINO","TO","10126","","0116670557","328 693 3072","VITTORIOUNO@IOL.IT","",""
"CRISTALLO","TORINO SAN SALVARIO_07_CENTRO REVISIONI FILOMENA VITO SNC","CORSO RAFFAELLO 17","TORINO","TO","10112","true","0116698866","338 412 7413","FILOMENAREVISIONI@LIBERO.IT","06/08/2021 09:12",""
"CRISTALLO","TORINO SANTA RITA 11_MCA REVISIONI AUTO E MOTO","CORSO SIRACUSA, 30/A","TORINO","TO","10136","true","0113299761","3382658226","MCAREVISIONI@LIBERO.IT","24/03/2023 14:55",""
"CRISTALLO","TORINO SANTA RITA_01_AUTORIPARAZIONI ROMANO","VIA GUIDO RENI 63","TORINO SANTA RITA","TO","10136","","011359293","","AUTORIPARAZIONI.ROMANO@GMAIL.COM","",""
"CRISTALLO","TORINO SANTA RITA_02_BECA AUTORIPARAZIONI","VIA TIRRENO 101 C","TORINO SANTA RITA","TO","10136","","01119701974","","BECAUTORIPARAZIONI@LIBERO.IT","",""
"CRISTALLO","TORINO SANTA RITA_03_GIGI AUTORIPARAZIONI","VIA TIRRENO 155/14","TORINO SANTA RITA","TO","10136","","0113271419","","","",""
"CRISTALLO","TORINO SANTA RITA_04_RWS AUTOMOBILI","VIA OSOPPO 36","TORINO SANTA RITA","TO","10136","","","","","",""
"CRISTALLO","TORINO SANTA RITA_05_CECERE IMPIANTI GAS","VIA MONFALCONE 43","TORINO SANTA RITA","TO","10136","","","3476428762","INFO@CECEREIMPIANTIGASAUTO.IT","",""
"CRISTALLO","TORINO SANTA RITA_06_AUTALA","VIA BENE VAGIENNA 47","TORINO SANTA RITA","TO","10136","","","","FIAT@AUTALA.IT","","3391669332"
"CRISTALLO","TORINO SANTA RITA_07_MY GOM GUAGNANO GOMME","CORSO SIRACUSA 50","TORINO SANTA RITA","TO","10136","","","","GUAGNANOGOMME@LIBERO.IT","",""
"CRISTALLO","TORINO SANTA RITA_08_AUTORIPARAZIONI GUGLIELMINETTI","VIA GUGLIELMINETTI 11","TORINO SANTA RITA","TO","10136","true","","","IOCOLANOROMEO@ALICE.IT","14/06/2022 10:10","3471010575"
"CRISTALLO","TORINO SANTA RITA_09_AUTORIPARAZIONI BOMBARA ","VIA GUGLIELMINETTI 29 ","TORINO SANTA RITA","TO","10136","","","","INFO@AUTOBOMBARA.COM","","3392657617"
"CRISTALLO","TORINO SANTA RITA_10_SAN SILVESTRO SNC","VIA BENEVAGIENNA 8/A","TORINO SANTA RITA","TO","10136","","011364505","3405398891","INFO@SANSILVESTROSNC.191.IT","",""
"CRISTALLO","TORINO SANTA RITA_12_OFFICINE GRECO","VIA VEGLIA, 20","TORINO ","TO","10136","true","","349 396 7079","OFFICINEGRECO@GMAIL.COM","10/10/2022 15:09",""
"CRISTALLO","TORINO SANTA RITA_13_CARROZZERIA BUCCI ","VIA TIRRENO, 225","TORINO","TO","10136","","0113247568","333 662 3638","INFO@CARROZZERIABUCCI.COM","",""
"CRISTALLO","TORINO VALLETTE_01_ELETTRAUTO PERRONE GIUSEPPE","VIA DE SANCTIS 102 INT 4","TORINO VALLETTE","TO","10151","","","3408443611","","",""
"BCS","TORINO VALLETTE_02_FN AUTO SRL","C.SO CINCINNATO, 250","TORINO VALLETTE","TO","10151","","0117398006","","FNAUTO@BOSCHCARSERVICE.IT","",""
"CRISTALLO","TORINO VALLETTE_03_EMPORIO GOMME","CORSO CINCINNATI 234","TORINO VALLETTE","TO","10151","","","3474565286","EMPORIO.GOMME@TISCALI.IT","",""
"CRISTALLO","TORINO VALLETTE_04_SUPER WHEELS","CORSO LOMBARDIA 127","TORINO VALLETTE","TO","10151","","","3489294099","SUPERWHEELSGOMME@LIBERO.IT","",""
"CRISTALLO","TORINO VALLETTE_05_LOCAUTO DUE	","STRADA PIANEZZA 275		","TORINO VALLETTE","TO","10151","","0114537610","3357558950","COMMERCIALE@LOCAUTODUE.IT","",""
"CRISTALLO","TORINO VALLETTE_06_EURODIAGNOSI AUTO","VIA LUIGI AMBROSINI 2D","TORINO","TO","10151","","0117390020","320 922 1457","EURODIAGNOSI@MSN.COM","",""
"CRISTALLO","TORINO VALLETTE_07_CARROZZERIA CART","VIA SANSOVINO 63/A","TORINO","TO","10151","","011737019","348 084 1811","CARROZZERIA.CART@GMAIL.COM","",""
"CRISTALLO","TORINO VALLETTE_08_CARROZZERIA GIADINO ","STRADA ANTICA DELLA VENARIA 64","TORINO","TO","10151","","0114544177","338 867 8801","","",""
"CRISTALLO","TORINO VALLETTE_09_MASTER AUTO S.A.S ","VIA AMBROSINI, 8/6","TORINO","TO","10151","true","01119476195","3276853328","MASTERAUTOSAS@GMAIL.COM","12/01/2023 08:50",""
"CRISTALLO","TORINO VALLETTE_10_AUTORIPARAZIONI G.M.","VIA ANDREA SANSOVINO, 243/65/A, TORINO TO","TORINO","TO","10151","true","","345 5716729","GMAUTORIPARAZIONI@GMAIL.COM","23/01/2023 16:38",""
"CRISTALLO","TORINO VALLETTE_11_AUTORIPARAZIONI G.M.","VIA ANDREA SANSOVINO, 257","TORINO","TO","10151","","","347 772 4813","","",""
"CRISTALLO","TORINO VALLETTE_12_SIMON CAR DI SORRENTI CARMINE - CARROZZERIA E AUTOFFICINA","VIA ANDREA SANSOVINO, 257","TORINO","TO","10151","true",""," 347 772 481","CARROZZERIASAMS@LIBERO.IT","18/04/2023 11:52",""
"CRISTALLO","TORINO VANCHIGLIETTA_01_OFFICINA VOLPIANO		","CORSO NOVARA 21		","TORINO VANCHIGLIETTA","TO","10153","","011286711","336727232","OFFICINA.VOLPIANO@TISCALI.IT","",""
"CRISTALLO","TORINO VANCHIGLIETTA_02_RAVAGNI SERVICE CAR					","LUNGO DORA VOGHERA 6	","TORINO VANCHIGLIETTA","TO","10153","","","3394160959","DARIO@RAVAGNANISRL.IT","","3477640627"
"CRISTALLO","TORINO VANCHIGLIETTA_03_CARROZZERIA FRENCHI SNC		 ","CORSO BELGIO, 120","TORINO VANCHIGLIETTA","TO","10153","","011899 5666","3495242882","","",""
"CRISTALLO","TORINO VANCHIGLIETTA_04_CARROZZERIA BRIANZA","CORSO BRIANZA 24","TORINO","TO","10153","","01119887686","392 727 0780","INFO@CARROZZERIABRIANZA.IT","",""
"CRISTALLO","TORINO VANCHIGLIETTA_05_AUTOFFICINA CAMPA","VIA OROPA 96","TORINO","TO","10153","","0118992935","366 472 6668","AUTOFF.CAMPA@LIBERO.IT","",""
"CRISTALLO","TORINO VANCHIGLIETTA_06_OFFICINA TRIFIRÃ ","ANGOLO LUNGO PO ANTONELLI VIA VINCENZIO PORRI 9A","TORINO","TO","10153","true","0118980197","379 119 1419","TRIFIROLANCIA@LIBERO.IT","15/02/2024 16:56",""
"CRISTALLO","TORINO VANCHIGLIETTA_07_AUTORIPARAZIONI MULTICAR","CORSO REGIO PARCO 50","TORINO","TO","10153","","0112485761","338 729 3091","AUTORIPARAZIONIMULTICAR@GMAIL.COM","",""
"CRISTALLO","TORINO VANCHIGLIETTA_08_PUNTO AUTO OFFICINA MECCANICA IMPIANTI GPL","LUNGO DORA AGRIGENTO, 73","TORINO","TO","10152","","","338784553","","",""
"CRISTALLO","TORINO VANCHIGLIETTA_09_MARCO AUTOMOBILI ","CORSO CADORE ANGOLO CORSO BELGIO TORINO RAMPA CON CANCELLO BLU VICINO A NEGOZIO SPORTIVO- (CHIAMARE PER FARSI APRIRE 346 942 0286)","TORINO","TO","10100","","","346 942 0286","","",""
"CRISTALLO","VA_GALLARATE_01_CARROZZERIA EURO GROUP","VIA RANCHET,9/A","GALLARATE","VA","21031","true","","","CARROZZERIAEUROGROUP.GALLARATE@GMAIL.COM","30/03/2022 12:11",""
"CRISTALLO","VA_GALLARATE_02_FERLISI GOMME DI FERLISI PIERPAOLO","VIA VARESE, 54","GALLARATE","VA","21013","","0331793102","","INFO@FERLISIGOMME.IT","",""
"CRISTALLO","VA_SESTO CALENDE_01_DSC GARAGE","CORSO MATTEOTTI,56","SESTO CALENDE","VA","21018","","","0331 913232","DSCGARAGESESTO@GMAIL.COM","",""
"CRISTALLO","VB_BAVENO_01_GARAGE SEMPIONE DI BRUNO TRIVELLATO","CORSO GIUSEPPE GARIBALDI 59","BAVENO","VB","28831","true","0323923160","3460082063","GARAGESEMPIONE_B@LIBERO.IT","06/12/2021 15:03",""
"CRISTALLO","VB_CANNOBIO_01_GARAGE MERKUR SNC","VIALE VITTORIO VENETO 31","CANNOBIO","VB","28822","","032370743","3663363705","GARAGEMERKUR@GMAIL.COM","",""
"CRISTALLO","VB_CANNOBIO_02_AUTOFFICINA TRAFFIUME","VIA MADONNA DELLE GRAZIE, 164","CANNOBIO","VB","28822","","","347 797 6136","GARAGE.TRAFFIUME@LIBERO.IT","",""
"CRISTALLO","VB_CANNOBIO_03_GARAGE ALTO VERBANO SNC DI GANZI FLAVIO &amp; C.","VIA D. UCCELLI, 30, 28822 ","CANNOBIO","VB","28882","true","","","INFO@GARAGEALTOVERBANO.IT","20/09/2023 09:58",""
"CRISTALLO","VB_CANNOBIO_04_MADASCHI AUTO S.N.C.","VIA VALLE CANNOBINA, 2","CANNOBIO ","VB","28822","","","349 556 4300","","",""
"CRISTALLO","VB_CANNOBIO_05_CARROZZERIA TORINESE DI QUAGLIANO ANTONIO","VIA MADONNA DELLE GRAZIE 168","CANNOBIO","VB","28822","","032371463","","","",""
